	Dividends_x	Stock Splits	Date	Dividends_y	contractSymbol	strike	lastPrice	bid	ask	change	percentChange	volume	openInterest	impliedVolatility	inTheMoney	contractSize	currency
199			2024-09-04		MSFT240920C00245000	245.0	164.65	0.0	0.0	0.0	0.0	4.0	31.0	1.0000000000000003e-05	True	REGULAR	USD
200			2024-09-04		MSFT240920C00285000	285.0	122.79	0.0	0.0	0.0	0.0	1.0	896.0	1.0000000000000003e-05	True	REGULAR	USD
201			2024-08-13		MSFT240920C00190000	190.0	223.85	235.0	238.2	0.0	0.0	1.0	8.0	1.0000000000000003e-05	True	REGULAR	USD
202			2024-08-13		MSFT240920C00570000	570.0	0.03	0.0	0.0	0.0	0.0	1.0	1004.0	0.500005	False	REGULAR	USD
203			2024-08-21		MSFT240920C00195000	195.0	231.15	0.0	0.0	0.0	0.0	1.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
204			2024-08-14		MSFT240920C00205000	205.0	213.0	224.65	227.2	0.0	0.0	1.0	17.0	1.0000000000000003e-05	True	REGULAR	USD
205			2024-08-14		MSFT240920C00565000	565.0	0.01	0.0	0.16	0.0	0.0	1.0	28.0	0.9492192578124999	False	REGULAR	USD
206			2024-08-02		MSFT240920C00215000	215.0	191.15	200.7	203.45	0.0	0.0	5.0	7.0	1.0000000000000003e-05	True	REGULAR	USD
207			2024-08-29		MSFT240920C00255000	255.0	166.39	0.0	0.0	0.0	0.0	1.0	72.0	1.0000000000000003e-05	True	REGULAR	USD
208			2024-08-30		MSFT240920C00545000	545.0	0.05	0.0	0.0	0.0	0.0	3.0	144.0	0.500005	False	REGULAR	USD
209			2024-08-26		MSFT240920C00555000	555.0	0.02	0.0	0.0	0.0	0.0	1.0	0.0	0.500005	False	REGULAR	USD
210			2024-08-28		MSFT240920C00560000	560.0	0.02	0.0	0.0	0.0	0.0	1.0	524.0	0.500005	False	REGULAR	USD
211			2024-08-28		MSFT240920C00580000	580.0	0.01	0.0	0.0	0.0	0.0	2.0	0.0	0.500005	False	REGULAR	USD
212			2024-08-07		MSFT240920C00585000	585.0	0.01	0.0	0.03	0.0	0.0	20.0	194.0	0.9062509375	False	REGULAR	USD
213			2024-08-16		MSFT240920C00600000	600.0	0.01	0.0	0.01	0.0	0.0	50.0	1125.0	0.9062509375	False	REGULAR	USD
